,Video_path,Frame_number,shoulder_distance,elbow_distance,shoulder_angle,arm_to_height_ratio,Person_number
0,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,484,0.5467738777726237,0.9453040008836278,-1.5961204445070365,-2.1576115310854744,1
1,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,634,0.609488259644102,0.7763126447645708,-1.6505974631072238,-2.0282675523186526,1
2,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1324,0.08526059741064006,0.0451666183176617,0.09888204715108366,2.2875388260127,1
3,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1354,0.28762168687832285,0.20375857949129927,0.30640607850335466,4.803371280643622,1
4,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1384,0.377511090501357,0.6165172968983779,-0.0831918340770612,-217.9861719241352,2
5,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1414,0.4557576495270426,0.5559108208212662,0.012786196535052804,73.41842276599714,2
6,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1444,0.4265066170638052,0.8381515382799067,0.08318495626145532,427.17812134559404,2
7,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1474,0.4972064811261786,0.7383936782185614,-0.10880749409453502,-54.87327353165884,1
8,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1504,0.5610771701418436,0.5706753126650642,-0.1100465464719142,-12.072841727675144,1
9,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1534,1.051843050461475,1.0568179003004916,-0.05489082914326356,-22.701093652063676,2
10,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1594,0.2989063931636986,0.3226293162586517,0.2641324804312671,6.1576161934869225,2
11,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1624,0.5204054517634622,0.700932908372478,0.02466274725735557,7.678221379472561,1
12,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1684,0.2982193823998829,0.5400741841237229,0.10585503502887014,33.08253067143065,2
13,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1744,0.584413969006727,0.6137162203561186,-0.2669841855023523,-28.4094064570034,5
14,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1774,0.46968408213427704,0.8071665073480083,0.09153981990815187,27.48039084097649,4
15,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1804,0.7063583907566131,1.0768029068446414,0.2908561994554831,5.944090362704466,1
16,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1834,0.42123003913835233,0.5236309046928825,-0.034460928051462,-106.33874152453463,3
17,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1864,0.39174122589000676,0.7161408316955332,-0.05200403553539531,-916.464486634295,2
18,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1894,0.6140916899467611,0.5266619652826261,-0.2871332204907073,-4.763526005832686,3
19,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,1984,0.8006926052664,1.221009617270403,-0.16007841755242402,-31.56474709397228,3
20,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,2014,0.3645723731138066,0.4724755682227812,0.03461226867366,40.198102694789576,3
21,/content/Anomaly_Videos/Assault/Assault006_x264.mp4,2044,0.0926388024892797,0.22705751894142812,-0.028500767288641003,-11.058194062180846,2
