,Video_path,Frame_number,shoulder_distance,elbow_distance,shoulder_angle,arm_to_height_ratio,Person_number
0,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,86,0.33661005018661416,0.4878572401985486,-3.089182109152757,-27.934288820924326,1
1,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,116,0.3478853983509635,0.5306551864953283,-3.0810809917060404,-28.352515494358123,1
2,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,146,0.34687536851319994,0.5467969034531985,-3.0397427102424577,-34.4582349958793,1
3,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,176,0.40433219422325234,0.6368506920951933,-3.025548893901729,-44.7072330266143,1
4,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,206,0.40482824454571553,0.5793770771055565,-3.053679531468557,-103.25402982843187,1
5,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,236,0.34510289989230813,0.37023711344610394,-3.026523314191371,-45.60105732483053,1
6,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,296,0.17359072715243357,0.20868609955075307,3.1337693037872563,30.311207223431268,1
7,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,716,0.2687473268277247,0.42286982902281806,3.084085544427228,8.283435806007672,1
8,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,746,0.741515088583839,0.8856020895204483,-2.989745644519492,-27.523440399934234,1
9,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,836,0.5002110994050336,0.7295727651958048,-3.0041504502372263,-8.933482593764339,1
10,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,896,0.29127807253940136,0.34778001539055,-2.544986125337395,-4.499374951758548,2
11,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,926,0.05748170732589432,0.07532679568331624,-0.01407474816831442,-2.6870926245713393,3
12,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,1106,0.2136878263104793,0.28983703972917496,0.03210801665377091,-161.81353766386974,3
13,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,1166,0.2184026491723411,0.18615490264267262,0.17042097634778097,12.309842877647295,3
14,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,1196,0.10582170225591814,0.10164482656291644,-2.392062370275549,-2.2296172904122544,1
15,/content/Anomaly_Videos/Assault/Assault049_x264.mp4,1286,0.5236194629702898,0.5033424039076849,1.499084471535928,1.2253798249692371,1
