,Video_path,Frame_number,shoulder_distance,elbow_distance,shoulder_angle,arm_to_height_ratio,Person_number
0,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,366,0.5095943451821313,0.74930261799381,-3.129830510352647,18.850446356303028,3
1,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,396,0.47750261368973496,0.7003612451520482,-2.971248484057716,11.826511149973696,3
2,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,426,0.8900119547058383,0.6159710895234033,3.139372308114504,9.588024867223718,4
3,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,456,0.45671756852814005,0.4863774321367168,-2.9838911914112978,10.140070180311804,2
4,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,486,0.42463652260988877,0.2016887931465733,3.0777602399150537,3.5177609255310047,3
5,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,516,0.4477473725899131,0.1931859730059355,-3.0483142412652136,4.400279670270862,4
6,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,546,0.717981590087646,0.7413795696723259,-3.0926724423602776,24.627146615834153,4
7,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,576,0.4699528413756991,0.44374538849152667,3.1377132604206124,289.3661470664745,3
8,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,606,0.47351777664757233,0.5420080796435014,-2.9863992034744102,3.5508252988276197,3
9,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,1056,0.4215343915863744,0.21322742302758593,3.059703926916069,2.7267147775381586,3
10,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,1086,0.5563389795380974,0.6114132422748243,3.073917349134655,9.853540952697774,3
11,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,1116,0.7767703534585585,0.5416913691762644,3.063256223419079,5.426233613960695,3
12,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,1146,1.19144306125336,1.335757434773031,3.1002322221609004,18.11371727028213,4
13,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,1176,0.774193014912283,0.5245608860208915,3.0362692604055814,2.960135163563205,1
14,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,2676,0.6404719546353296,0.8449813011359136,-3.0064219232189155,107.20555525816168,1
15,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,2916,0.9485580093824191,0.6205634245665682,3.052147023585817,7.53203900220291,2
16,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3576,0.9105960820170983,0.9920368315343798,-3.00224132677203,-216.57839114365893,1
17,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3606,0.606398699827687,0.47446296020311535,3.0809193000787376,37.359400982433336,1
18,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3636,0.5283231568952339,0.08893800740589251,2.99619303948126,0.9675297760472377,1
19,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3666,0.4968648952860431,0.38529053936759877,2.6178303597563626,1.573592164133649,2
20,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3696,0.9202177337034708,0.7980603546102718,3.009014684168981,4.6779443220445245,1
21,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3726,1.1077282972218037,1.3523802972752663,3.0805538387306552,11.851005340997169,1
22,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3786,1.1469749503927689,1.5307829242793307,3.1366770140107203,14.699710478995229,1
23,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3816,1.2070081217962647,1.5830967533635052,3.1149967417631546,18.882165551990205,1
24,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3846,1.2437087747844515,1.691955012617325,-3.1282952048324217,16.413196283833052,1
25,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3876,1.3755898752055087,1.807850415612219,-3.135339452021501,15.286540149513327,1
26,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,3906,1.918440549821432,1.8596748383065138,-3.130715504884692,8.019255994884528,2
27,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,4296,0.5463022078474511,0.4256541675623948,3.0413174422639684,5.426150766889822,1
28,/content/Anomaly_Videos/Assault/Assault042_x264.mp4,4326,0.5628612087329875,0.5186637461651086,3.0422253126624472,8.919037121202168,1
